file_path,match_count
"out/2023/2023-681386_20251111_055730.json",2
"out/2023/2023-677997_20251116_142358.json",3
"out/2023/2023-684838_20251111_110020.json",2
"out/2023/2023-681968_20251117_133104.json",6
"out/2023/2023-680126_20251117_090437.json",3
"out/2023/2023-686865_20251118_231827.json",9
"out/2023/2023-677904_20251116_132647.json",3
"out/2023/2023-677745_20251116_115131.json",3
"out/2023/2023-681382_20251111_055706.json",1
"out/2023/2023-687392_20251119_005439.json",3
"out/2023/2023-686051_20251118_204145.json",3
"out/2023/2023-684199_20251118_152440.json",3
"out/2023/2023-680880_20251110_151408.json",6
"out/2023/2023-687050_20251118_235002.json",3
"out/2023/2023-679369_20251117_072012.json",3
"out/2023/2023-678898_20251110_185602.json",1
"out/2023/2023-683753_20251118_140651.json",3
"out/2023/2023-685136_20251111_112817.json",2
"out/2023/2023-683172_20251118_124510.json",3
"out/2023/2023-678534_20251116_183629.json",3
"out/2023/2023-682914_20251111_080800.json",1
"out/2023/2023-678657_20251116_193442.json",3
"out/2023/2023-677658_20251116_110742.json",2
"out/2023/2023-686761_20251111_134539.json",1
"out/2023/2023-682567_20251117_151547.json",6
"out/2023/2023-687079_20251111_141359.json",1
"out/2023/2023-680215_20251111_010003.json",1
"out/2023/2023-683930_20251118_144501.json",2
"out/2023/2023-679943_20251117_084939.json",3
"out/2023/2023-681002_20251111_052525.json",1
"out/2023/2023-687743_20251119_020459.json",3
"out/2023/2023-683259_20251111_083930.json",1
"out/2023/2023-681362_20251111_055541.json",1
"out/2023/2023-682441_20251117_144743.json",2
"out/2023/2023-682388_20251111_072830.json",1
"out/2023/2023-687348_20251111_143542.json",1
"out/2023/2023-687038_20251118_234401.json",3
"out/2023/2023-678847_20251116_210934.json",3
"out/2023/2023-685268_20251111_113845.json",2
"out/2023/2023-678881_20251110_185449.json",1
"out/2023/2023-684080_20251111_095311.json",1
"out/2023/2023-683200_20251118_125104.json",6
"out/2023/2023-679304_20251110_192922.json",1
"out/2023/2023-686733_20251118_225950.json",2
"out/2023/2023-680942_20251117_104903.json",3
"out/2023/2023-685765_20251111_121706.json",1
"out/2023/2023-686166_20251118_211323.json",3
"out/2023/2023-682452_20251117_145116.json",3
"out/2023/2023-683507_20251111_090353.json",1
"out/2023/2023-681385_20251111_055707.json",1
"out/2023/2023-687831_20251119_022100.json",6
"out/2023/2023-687382_20251119_005313.json",3
"out/2023/2023-686760_20251111_134539.json",1
"out/2023/2023-677764_20251116_120426.json",3
"out/2023/2023-687502_20251119_011924.json",3
"out/2023/2023-684374_20251118_155716.json",3
"out/2023/2023-682718_20251118_112019.json",2
"out/2023/2023-678747_20251116_202012.json",3
"out/2023/2023-681731_20251117_124553.json",6
"out/2023/2023-686497_20251118_220616.json",3
"out/2023/2023-682018_20251111_065352.json",1
"out/2023/2023-681746_20251117_125000.json",3
"out/2023/2023-685835_20251111_122216.json",1
"out/2023/2023-681774_20251111_063212.json",2
"out/2023/2023-687137_20251119_000240.json",3
"out/2023/2023-684666_20251111_104412.json",1
"out/2023/2023-684559_20251118_163118.json",4
"out/2023/2023-683611_20251116_075300.json",3
"out/2023/2023-687643_20251119_014733.json",6
"out/2023/2023-682725_20251118_112019.json",3
"out/2023/2023-681340_20251111_055431.json",1
"out/2023/2023-678774_20251116_203417.json",3
"out/2023/2023-677835_20251116_125044.json",2
"out/2023/2023-682247_20251117_140816.json",3
"out/2023/2023-678945_20251110_185939.json",1
"out/2023/2023-677992_20251116_142019.json",3
"out/2023/2023-679570_20251110_195410.json",1
"out/2023/2023-687388_20251119_005354.json",6
"out/2023/2023-685364_20251111_114459.json",1
"out/2023/2023-685457_20251111_115100.json",1
"out/2023/2023-685420_20251118_184509.json",3
"out/2023/2023-684911_20251118_172222.json",3
"out/2023/2023-681819_20251111_063710.json",1
"out/2023/2023-686061_20251118_204952.json",3
"out/2023/2023-687930_20251111_152144.json",1
"out/2023/2023-685299_20251111_114119.json",2
"out/2023/2023-684486_20251118_161413.json",3
"out/2023/2023-683744_20251118_140733.json",3
"out/2023/2023-678819_20251116_205342.json",3
"out/2023/2023-687636_20251119_014800.json",3
"out/2023/2023-681884_20251117_131544.json",3
"out/2023/2023-687158_20251119_000915.json",3
"out/2023/2023-681104_20251111_053254.json",1
"out/2023/2023-679711_20251110_140122.json",1
"out/2023/2023-686730_20251118_225605.json",3
"out/2023/2023-683067_20251118_122951.json",2
"out/2023/2023-680492_20251111_044340.json",1
"out/2023/2023-678506_20251116_181818.json",3
"out/2023/2023-686640_20251118_224340.json",2
"out/2023/2023-678466_20251116_175746.json",3
"out/2023/2023-678015_20251116_143323.json",2
"out/2023/2023-681560_20251117_121917.json",2
"out/2023/2023-683881_20251118_143621.json",3
"out/2023/2023-677996_20251116_142304.json",3
"out/2023/2023-685660_20251118_193640.json",3
"out/2023/2023-683967_20251111_094142.json",1
"out/2023/2023-687921_20251111_152124.json",1
"out/2023/2023-677934_20251116_134338.json",3
"out/2023/2023-684357_20251111_101844.json",1
