case_id,latest_file,deletable_count_or_reason,mutated_count_or_details
CR-25-705880-A,out/2025/2025-705880_20251121_122817.json,[],"[('out/2025/2025-705880_20251112_103400.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T10:34:00.914482+00:00"" -> ""2025-11-21T12:28:17.776336+00:00""'), ('out/2025/2025-705880_20251121_122658.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T12:26:58.867912+00:00"" -> ""2025-11-21T12:28:17.776336+00:00""'), ('out/2025/2025-705880_20251121_122816.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T12:28:16.916231+00:00"" -> ""2025-11-21T12:28:17.776336+00:00""')]"
CR-25-700703-A,out/2025/2025-700703_20251120_153332.json,[],"[('out/2025/2025-700703_20251120_152937.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T15:29:37.712651+00:00"" -> ""2025-11-20T15:33:32.569836+00:00""'), ('out/2025/2025-700703_20251120_153040.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T15:30:40.190073+00:00"" -> ""2025-11-20T15:33:32.569836+00:00""'), ('out/2025/2025-700703_20251120_153159.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T15:31:59.173275+00:00"" -> ""2025-11-20T15:33:32.569836+00:00""')]"
CR-25-698322-A,out/2025/2025-698322_20251120_063652.json,[],"[('out/2025/2025-698322_20251120_062856.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T06:28:56.689602+00:00"" -> ""2025-11-20T06:36:52.724349+00:00""'), ('out/2025/2025-698322_20251120_063401.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T06:34:01.765333+00:00"" -> ""2025-11-20T06:36:52.724349+00:00""')]"
CR-25-700442-A,out/2025/2025-700442_20251120_142504.json,[],"[('out/2025/2025-700442_20251120_142319.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T14:23:19.231133+00:00"" -> ""2025-11-20T14:25:04.774671+00:00""')]"
CR-25-706267-A,out/2025/2025-706267_20251121_134642.json,[],"[('out/2025/2025-706267_20251114_230021.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T23:00:21.879021+00:00"" -> ""2025-11-21T13:46:42.694596+00:00""'), ('out/2025/2025-706267_20251115_074002.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-15T07:40:02.612816+00:00"" -> ""2025-11-21T13:46:42.694596+00:00""')]"
CR-25-701479-A,out/2025/2025-701479_20251120_204039.json,[],"[('out/2025/2025-701479_20251120_203818.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T20:38:18.568583+00:00"" -> ""2025-11-20T20:40:39.768049+00:00""')]"
CR-25-706627-A,out/2025/2025-706627_20251121_145836.json,[],"[('out/2025/2025-706627_20251109_203946.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:39:46.791023+00:00"" -> ""2025-11-21T14:58:36.990391+00:00""'), ('out/2025/2025-706627_20251112_113705.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T11:37:05.406145+00:00"" -> ""2025-11-21T14:58:36.990391+00:00""')]"
CR-25-701637-A,out/2025/2025-701637_20251120_212225.json,[],"[('out/2025/2025-701637_20251120_211621.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T21:16:21.264002+00:00"" -> ""2025-11-20T21:22:25.504299+00:00""'), ('out/2025/2025-701637_20251120_211841.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T21:18:41.614446+00:00"" -> ""2025-11-20T21:22:25.504299+00:00""')]"
CR-25-703863-A,out/2025/2025-703863_20251121_044908.json,[],"[('out/2025/2025-703863_20251121_044630.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T04:46:30.678170+00:00"" -> ""2025-11-21T04:49:08.800569+00:00""')]"
CR-25-704833-A,out/2025/2025-704833_20251121_082750.json,[],"[('out/2025/2025-704833_20251112_092250.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T09:22:50.069040+00:00"" -> ""2025-11-21T08:27:51.000329+00:00""'), ('out/2025/2025-704833_20251121_082255.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T08:22:55.698270+00:00"" -> ""2025-11-21T08:27:51.000329+00:00""'), ('out/2025/2025-704833_20251121_082531.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T08:25:31.049147+00:00"" -> ""2025-11-21T08:27:51.000329+00:00""'), ('out/2025/2025-704833_20251121_082714.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T08:27:14.570255+00:00"" -> ""2025-11-21T08:27:51.000329+00:00""')]"
CR-25-699569-A,out/2025/2025-699569_20251120_111138.json,[],"[('out/2025/2025-699569_20251120_111136.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T11:11:36.195791+00:00"" -> ""2025-11-20T11:11:38.960060+00:00""')]"
CR-25-704438-A,out/2025/2025-704438_20251121_065034.json,[],"[('out/2025/2025-704438_20251112_085242.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T08:52:42.779108+00:00"" -> ""2025-11-21T06:50:34.554477+00:00""'), ('out/2025/2025-704438_20251121_064849.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T06:48:49.187995+00:00"" -> ""2025-11-21T06:50:34.554477+00:00""')]"
CR-25-699191-A,out/2025/2025-699191_20251120_095326.json,[],"[('out/2025/2025-699191_20251120_094919.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T09:49:19.857584+00:00"" -> ""2025-11-20T09:53:26.927516+00:00""')]"
CR-25-706334-A,out/2025/2025-706334_20251209_063414.json,[],"[('out/2025/2025-706334_20251115_080642.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-15T08:06:42.444369+00:00"" -> ""2025-12-09T06:34:14.367953+00:00""'), ('out/2025/2025-706334_20251121_140139.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:01:39.485880+00:00"" -> ""2025-12-09T06:34:14.367953+00:00""'), ('out/2025/2025-706334_20251128_083737.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-28T08:37:37.621021+00:00"" -> ""2025-12-09T06:34:14.367953+00:00""')]"
CR-25-704217-A,out/2025/2025-704217_20251121_060406.json,[],"[('out/2025/2025-704217_20251121_060020.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T06:00:20.801231+00:00"" -> ""2025-11-21T06:04:06.568418+00:00""'), ('out/2025/2025-704217_20251121_060124.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T06:01:24.720833+00:00"" -> ""2025-11-21T06:04:06.568418+00:00""')]"
CR-25-706031-A,out/2025/2025-706031_20251121_125848.json,[],"[('out/2025/2025-706031_20251112_104639.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T10:46:39.636944+00:00"" -> ""2025-11-21T12:58:48.774238+00:00""'), ('out/2025/2025-706031_20251115_082156.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-15T08:21:56.711318+00:00"" -> ""2025-11-21T12:58:48.774238+00:00""')]"
CR-25-701812-A,out/2025/2025-701812_20251120_221445.json,[],"[('out/2025/2025-701812_20251120_220912.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T22:09:12.024562+00:00"" -> ""2025-11-20T22:14:45.386008+00:00""'), ('out/2025/2025-701812_20251120_221054.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T22:10:54.183889+00:00"" -> ""2025-11-20T22:14:45.386008+00:00""')]"
CR-25-699709-A,out/2025/2025-699709_20251120_114313.json,[],"[('out/2025/2025-699709_20251120_114212.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T11:42:12.264123+00:00"" -> ""2025-11-20T11:43:13.713749+00:00""')]"
CR-25-703586-A,out/2025/2025-703586_20251121_035911.json,[],"[('out/2025/2025-703586_20251121_035350.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T03:53:50.880680+00:00"" -> ""2025-11-21T03:59:11.424925+00:00""'), ('out/2025/2025-703586_20251121_035537.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T03:55:37.235253+00:00"" -> ""2025-11-21T03:59:11.424925+00:00""'), ('out/2025/2025-703586_20251121_035648.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T03:56:48.716963+00:00"" -> ""2025-11-21T03:59:11.424925+00:00""'), ('out/2025/2025-703586_20251121_035704.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T03:57:04.224812+00:00"" -> ""2025-11-21T03:59:11.424925+00:00""')]"
CR-25-703505-A,out/2025/2025-703505_20251121_034012.json,[],"[('out/2025/2025-703505_20251121_033355.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T03:33:55.601395+00:00"" -> ""2025-11-21T03:40:12.012019+00:00""'), ('out/2025/2025-703505_20251121_033740.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T03:37:40.886269+00:00"" -> ""2025-11-21T03:40:12.012019+00:00""'), ('out/2025/2025-703505_20251121_033840.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T03:38:40.692282+00:00"" -> ""2025-11-21T03:40:12.012019+00:00""')]"
CR-25-699721-A,out/2025/2025-699721_20251120_114902.json,[],"[('out/2025/2025-699721_20251120_114429.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T11:44:29.530560+00:00"" -> ""2025-11-20T11:49:02.887872+00:00""'), ('out/2025/2025-699721_20251120_114559.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T11:45:59.460088+00:00"" -> ""2025-11-20T11:49:02.887872+00:00""')]"
CR-25-701064-A,out/2025/2025-701064_20251120_164632.json,[],"[('out/2025/2025-701064_20251120_163931.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T16:39:31.285917+00:00"" -> ""2025-11-20T16:46:32.381185+00:00""'), ('out/2025/2025-701064_20251120_164414.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T16:44:14.328807+00:00"" -> ""2025-11-20T16:46:32.381185+00:00""')]"
CR-25-704757-A,out/2025/2025-704757_20251121_081136.json,[],"[('out/2025/2025-704757_20251112_091354.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T09:13:56.668638+00:00"" -> ""2025-11-21T08:11:36.093905+00:00""'), ('out/2025/2025-704757_20251121_080220.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T08:02:20.317575+00:00"" -> ""2025-11-21T08:11:36.093905+00:00""'), ('out/2025/2025-704757_20251121_080233.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T08:02:33.343573+00:00"" -> ""2025-11-21T08:11:36.093905+00:00""')]"
CR-25-705383-A,out/2025/2025-705383_20251121_102941.json,[],"[('out/2025/2025-705383_20251112_100005.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T10:00:05.781470+00:00"" -> ""2025-11-21T10:29:41.518303+00:00""')]"
CR-25-704979-A,out/2025/2025-704979_20251121_090445.json,[],"[('out/2025/2025-704979_20251112_092531.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T09:25:31.055321+00:00"" -> ""2025-11-21T09:04:45.413401+00:00""'), ('out/2025/2025-704979_20251121_090201.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T09:02:01.049493+00:00"" -> ""2025-11-21T09:04:45.413401+00:00""'), ('out/2025/2025-704979_20251121_090259.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T09:02:59.203298+00:00"" -> ""2025-11-21T09:04:45.413401+00:00""')]"
CR-25-702882-A,out/2025/2025-702882_20251121_014925.json,[],"[('out/2025/2025-702882_20251121_014622.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T01:46:22.898514+00:00"" -> ""2025-11-21T01:49:25.473593+00:00""')]"
CR-25-705304-A,out/2025/2025-705304_20251121_101251.json,[],"[('out/2025/2025-705304_20251121_100948.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T10:09:48.405552+00:00"" -> ""2025-11-21T10:12:51.517867+00:00""'), ('out/2025/2025-705304_20251121_101121.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T10:11:21.163765+00:00"" -> ""2025-11-21T10:12:51.517867+00:00""')]"
CR-25-699179-A,out/2025/2025-699179_20251120_094918.json,[],"[('out/2025/2025-699179_20251120_094916.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T09:49:16.805021+00:00"" -> ""2025-11-20T09:49:19.001994+00:00""')]"
CR-25-704459-A,out/2025/2025-704459_20251121_065859.json,[],"[('out/2025/2025-704459_20251112_220713.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T22:07:13.754480+00:00"" -> ""2025-11-21T06:58:59.752373+00:00""'), ('out/2025/2025-704459_20251121_065531.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T06:55:31.185246+00:00"" -> ""2025-11-21T06:58:59.752373+00:00""'), ('out/2025/2025-704459_20251121_065532.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T06:55:32.178323+00:00"" -> ""2025-11-21T06:58:59.752373+00:00""'), ('out/2025/2025-704459_20251121_065757.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T06:57:57.336725+00:00"" -> ""2025-11-21T06:58:59.752373+00:00""')]"
CR-25-705530-A,out/2025/2025-705530_20251121_105711.json,[],"[('out/2025/2025-705530_20251121_105450.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T10:54:50.346676+00:00"" -> ""2025-11-21T10:57:12.006274+00:00""')]"
CR-25-706919-A,out/2025/2025-706919_20251121_155936.json,[],"[('out/2025/2025-706919_20251109_213028.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T21:30:28.766015+00:00"" -> ""2025-11-21T15:59:36.286263+00:00""'), ('out/2025/2025-706919_20251112_120525.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T12:05:25.016140+00:00"" -> ""2025-11-21T15:59:36.286263+00:00""')]"
CR-25-706505-A,out/2025/2025-706505_20251121_143320.json,[],"[('out/2025/2025-706505_20251109_201749.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:17:49.303893+00:00"" -> ""2025-11-21T14:33:20.396943+00:00""'), ('out/2025/2025-706505_20251114_224750.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T22:47:50.275912+00:00"" -> ""2025-11-21T14:33:20.396943+00:00""'), ('out/2025/2025-706505_20251121_142815.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:28:15.875389+00:00"" -> ""2025-11-21T14:33:20.396943+00:00""'), ('out/2025/2025-706505_20251121_143016.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:30:16.232714+00:00"" -> ""2025-11-21T14:33:20.396943+00:00""')]"
CR-25-698666-A,out/2025/2025-698666_20251120_075315.json,[],"[('out/2025/2025-698666_20251120_074730.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T07:47:30.170636+00:00"" -> ""2025-11-20T07:53:15.452666+00:00""'), ('out/2025/2025-698666_20251120_074834.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T07:48:34.314392+00:00"" -> ""2025-11-20T07:53:15.452666+00:00""')]"
CR-25-706653-A,out/2025/2025-706653_20251121_150810.json,[],"[('out/2025/2025-706653_20251109_204439.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:44:39.010835+00:00"" -> ""2025-11-21T15:08:10.179835+00:00""'), ('out/2025/2025-706653_20251112_113838.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T11:38:38.971787+00:00"" -> ""2025-11-21T15:08:10.179835+00:00""'), ('out/2025/2025-706653_20251121_150549.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T15:05:49.119459+00:00"" -> ""2025-11-21T15:08:10.179835+00:00""')]"
CR-25-706930-A,out/2025/2025-706930_20251121_160337.json,[],"[('out/2025/2025-706930_20251109_213159.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T21:31:59.127338+00:00"" -> ""2025-11-21T16:03:37.063642+00:00""'), ('out/2025/2025-706930_20251111_220645.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T22:06:45.558022+00:00"" -> ""2025-11-21T16:03:37.063642+00:00""'), ('out/2025/2025-706930_20251112_120553.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T12:05:53.623479+00:00"" -> ""2025-11-21T16:03:37.063642+00:00""')]"
CR-25-705552-A,out/2025/2025-705552_20251121_110535.json,[],"[('out/2025/2025-705552_20251121_110154.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T11:01:54.143279+00:00"" -> ""2025-11-21T11:05:35.614132+00:00""'), ('out/2025/2025-705552_20251121_110155.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T11:01:55.625349+00:00"" -> ""2025-11-21T11:05:35.614132+00:00""')]"
CR-25-706636-A,out/2025/2025-706636_20251121_150719.json,[],"[('out/2025/2025-706636_20251109_204128.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:41:28.026790+00:00"" -> ""2025-11-21T15:07:19.487772+00:00""'), ('out/2025/2025-706636_20251121_145841.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:58:41.563341+00:00"" -> ""2025-11-21T15:07:19.487772+00:00""'), ('out/2025/2025-706636_20251121_150054.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T15:00:54.242524+00:00"" -> ""2025-11-21T15:07:19.487772+00:00""'), ('out/2025/2025-706636_20251121_150317.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T15:03:17.027410+00:00"" -> ""2025-11-21T15:07:19.487772+00:00""'), ('out/2025/2025-706636_20251121_150547.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T15:05:47.421309+00:00"" -> ""2025-11-21T15:07:19.487772+00:00""')]"
CR-25-706896-A,out/2025/2025-706896_20251121_155301.json,[],"[('out/2025/2025-706896_20251121_155129.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T15:51:29.955578+00:00"" -> ""2025-11-21T15:53:01.802844+00:00""')]"
CR-25-700801-A,out/2025/2025-700801_20251120_154927.json,[],"[('out/2025/2025-700801_20251120_154623.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T15:46:23.315144+00:00"" -> ""2025-11-20T15:49:27.241588+00:00""')]"
CR-25-699251-A,out/2025/2025-699251_20251120_100633.json,[],"[('out/2025/2025-699251_20251120_100448.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T10:04:48.130243+00:00"" -> ""2025-11-20T10:06:33.848525+00:00""')]"
CR-25-702872-A,out/2025/2025-702872_20251121_014414.json,[],"[('out/2025/2025-702872_20251112_074722.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T07:47:22.341653+00:00"" -> ""2025-11-21T01:44:14.322066+00:00""')]"
CR-25-699752-A,out/2025/2025-699752_20251120_115730.json,[],"[('out/2025/2025-699752_20251120_115501.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T11:55:01.515036+00:00"" -> ""2025-11-20T11:57:30.052978+00:00""')]"
CR-25-704600-A,out/2025/2025-704600_20251121_073200.json,[],"[('out/2025/2025-704600_20251112_091054.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T09:10:54.614469+00:00"" -> ""2025-11-21T07:32:00.467643+00:00""')]"
CR-25-698919-A,out/2025/2025-698919_20251120_085403.json,[],"[('out/2025/2025-698919_20251120_085006.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T08:50:06.561068+00:00"" -> ""2025-11-20T08:54:03.448881+00:00""'), ('out/2025/2025-698919_20251120_085219.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T08:52:19.774314+00:00"" -> ""2025-11-20T08:54:03.448881+00:00""')]"
CR-25-698887-A,out/2025/2025-698887_20251120_084423.json,[],"[('out/2025/2025-698887_20251120_084317.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T08:43:17.153429+00:00"" -> ""2025-11-20T08:44:23.639835+00:00""')]"
CR-25-706330-A,out/2025/2025-706330_20251209_063743.json,[],"[('out/2025/2025-706330_20251114_223513.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T22:35:13.155097+00:00"" -> ""2025-12-09T06:37:43.639827+00:00""'), ('out/2025/2025-706330_20251115_080524.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-15T08:05:24.886226+00:00"" -> ""2025-12-09T06:37:43.639827+00:00""'), ('out/2025/2025-706330_20251121_135713.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T13:57:13.895289+00:00"" -> ""2025-12-09T06:37:43.639827+00:00""'), ('out/2025/2025-706330_20251121_135947.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T13:59:47.795128+00:00"" -> ""2025-12-09T06:37:43.639827+00:00""'), ('out/2025/2025-706330_20251121_140136.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:01:36.069534+00:00"" -> ""2025-12-09T06:37:43.639827+00:00""'), ('out/2025/2025-706330_20251128_084029.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-28T08:40:29.132715+00:00"" -> ""2025-12-09T06:37:43.639827+00:00""')]"
CR-25-705931-A,out/2025/2025-705931_20251121_123900.json,[],"[('out/2025/2025-705931_20251111_192933.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T19:29:33.828195+00:00"" -> ""2025-11-21T12:39:00.598580+00:00""'), ('out/2025/2025-705931_20251112_103757.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T10:37:57.101556+00:00"" -> ""2025-11-21T12:39:00.598580+00:00""')]"
CR-25-704535-A,out/2025/2025-704535_20251121_071519.json,[],"[('out/2025/2025-704535_20251112_090354.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T09:03:54.489287+00:00"" -> ""2025-11-21T07:15:19.431706+00:00""'), ('out/2025/2025-704535_20251121_070904.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:09:04.963854+00:00"" -> ""2025-11-21T07:15:19.431706+00:00""'), ('out/2025/2025-704535_20251121_071342.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:13:42.978694+00:00"" -> ""2025-11-21T07:15:19.431706+00:00""')]"
CR-25-706926-A,out/2025/2025-706926_20251121_160142.json,[],"[('out/2025/2025-706926_20251121_155655.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T15:56:55.640055+00:00"" -> ""2025-11-21T16:01:42.419811+00:00""'), ('out/2025/2025-706926_20251121_155932.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T15:59:32.161445+00:00"" -> ""2025-11-21T16:01:42.419811+00:00""'), ('out/2025/2025-706926_20251121_160036.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T16:00:36.507973+00:00"" -> ""2025-11-21T16:01:42.419811+00:00""')]"
CR-25-698600-A,out/2025/2025-698600_20251120_073725.json,[],"[('out/2025/2025-698600_20251120_073314.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T07:33:14.662327+00:00"" -> ""2025-11-20T07:37:25.078386+00:00""')]"
CR-25-704675-A,out/2025/2025-704675_20251121_074703.json,[],"[('out/2025/2025-704675_20251121_074601.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T07:46:01.831327+00:00"" -> ""2025-11-21T07:47:03.195811+00:00""')]"
CR-25-706510-A,out/2025/2025-706510_20251121_143507.json,[],"[('out/2025/2025-706510_20251109_201902.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:19:02.294611+00:00"" -> ""2025-11-21T14:35:07.948094+00:00""'), ('out/2025/2025-706510_20251112_112801.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T11:28:01.674145+00:00"" -> ""2025-11-21T14:35:07.948094+00:00""'), ('out/2025/2025-706510_20251114_225010.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T22:50:10.497032+00:00"" -> ""2025-11-21T14:35:07.948094+00:00""'), ('out/2025/2025-706510_20251121_143012.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:30:12.025528+00:00"" -> ""2025-11-21T14:35:07.948094+00:00""')]"
CR-25-699482-A,out/2025/2025-699482_20251120_105509.json,[],"[('out/2025/2025-699482_20251120_105416.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T10:54:16.075144+00:00"" -> ""2025-11-20T10:55:09.341211+00:00""')]"
CR-25-706464-A,out/2025/2025-706464_20251209_062932.json,[],"[('out/2025/2025-706464_20251109_200959.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:09:59.012468+00:00"" -> ""2025-12-09T06:29:32.644516+00:00""'), ('out/2025/2025-706464_20251112_112457.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T11:24:57.359396+00:00"" -> ""2025-12-09T06:29:32.644516+00:00""'), ('out/2025/2025-706464_20251114_223110.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T22:31:10.798767+00:00"" -> ""2025-12-09T06:29:32.644516+00:00""'), ('out/2025/2025-706464_20251121_142151.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T14:21:51.285412+00:00"" -> ""2025-12-09T06:29:32.644516+00:00""'), ('out/2025/2025-706464_20251128_083357.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-28T08:33:57.635065+00:00"" -> ""2025-12-09T06:29:32.644516+00:00""')]"
CR-25-706115-A,out/2025/2025-706115_20251121_131407.json,[],"[('out/2025/2025-706115_20251112_222412.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T22:24:12.758532+00:00"" -> ""2025-11-21T13:14:07.585309+00:00""'), ('out/2025/2025-706115_20251115_074835.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-15T07:48:35.157057+00:00"" -> ""2025-11-21T13:14:07.585309+00:00""'), ('out/2025/2025-706115_20251121_131138.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T13:11:38.383174+00:00"" -> ""2025-11-21T13:14:07.585309+00:00""')]"
CR-25-703958-A,out/2025/2025-703958_20251121_050640.json,[],"[('out/2025/2025-703958_20251121_050402.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T05:04:02.150002+00:00"" -> ""2025-11-21T05:06:40.952600+00:00""'), ('out/2025/2025-703958_20251121_050407.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T05:04:07.489630+00:00"" -> ""2025-11-21T05:06:40.952600+00:00""')]"
CR-25-700501-A,out/2025/2025-700501_20251120_143818.json,[],"[('out/2025/2025-700501_20251120_143559.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-20T14:35:59.556109+00:00"" -> ""2025-11-20T14:38:18.212944+00:00""')]"
CR-25-705685-A,out/2025/2025-705685_20251121_114101.json,[],"[('out/2025/2025-705685_20251112_101752.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T10:17:52.716015+00:00"" -> ""2025-11-21T11:41:01.891878+00:00""'), ('out/2025/2025-705685_20251121_113957.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T11:39:57.916176+00:00"" -> ""2025-11-21T11:41:01.891878+00:00""')]"
CR-25-702706-A,out/2025/2025-702706_20251121_011853.json,[],"[('out/2025/2025-702706_20251121_011715.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T01:17:15.524875+00:00"" -> ""2025-11-21T01:18:53.843045+00:00""')]"
CR-25-705278-A,out/2025/2025-705278_20251121_100640.json,[],"[('out/2025/2025-705278_20251112_095115.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T09:51:15.272458+00:00"" -> ""2025-11-21T10:06:40.638554+00:00""'), ('out/2025/2025-705278_20251121_100509.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-21T10:05:09.188836+00:00"" -> ""2025-11-21T10:06:40.638554+00:00""')]"
