case_number,source_file,charges,events,likely_felony,reason
CR-23-686068-A,2023_cases_comprehensive.csv,"INDICT,2903.18.(B)(2),STRANGULATION,NOLLE | INDICT,2903.18.(B)(3),STRANGULATION,NOLLE | INDICT,2903.13.A,ASSAULT,NOLLE | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T | INDICT,2919.25.A,DOMESTIC VIOLENCE,NOLLE | INDICT,2919.22.A,ENDANGERING CHILDREN,NOLLE | INDICT,2919.22.A,ENDANGERING CHILDREN,NOLLE | INDICT,2921.33.A,RESISTING ARREST,PLD GLTY- N/C - IND @ P/T","08/29/2024,FINAL PRETRIAL HELD | 07/30/2024,PRETRIAL HELD | 06/27/2024,PRETRIAL HELD | 06/17/2024,PRETRIAL HELD | 06/13/2024,PRETRIAL HELD | 05/30/2024,PRETRIAL HELD | 05/21/2024,PRETRIAL HELD | 05/13/2024,PRETRIAL HELD | 04/29/2024,PRETRIAL HELD | 04/15/2024,PRETRIAL HELD | 03/20/2024,PRETRIAL HELD | 02/07/2024,PRETRIAL HELD | 01/23/2024,PRETRIAL HELD | 12/12/2023,PRETRIAL HELD | 11/15/2023,PRETR",True,indicted
CR-23-686076-A,2023_cases_comprehensive.csv,"INDICT,2923.13.A(3),""ATTEMPTED, HAVING WEAPONS WHILE UNDER DISABILITY"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,NOLLE | INDICT,2903.21.A,AGGRAVATED MENACING,NOLLE | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,NOLLE","11/26/2024,PRETRIAL HELD | 11/12/2024,PRETRIAL HELD | 11/07/2024,PRETRIAL HELD | 10/29/2024,PRETRIAL HELD | 09/11/2024,PRETRIAL HELD | 10/24/2023,INDICTED ORIGINAL",True,indicted
CR-23-686081-A,2023_cases_comprehensive.csv,"INDICT,2905.02.A(1),ABDUCTION,PLD GLTY- N/C - IND @ P/T | INDICT,2905.02.A(2),ABDUCTION,NOLLE | INDICT,2903.18.(B)(2),STRANGULATION,NOLLE | INDICT,2903.18.(B)(2),STRANGULATION,NOLLE | INDICT,2903.18.(B)(3),STRANGULATION,PLD GLTY- N/C - IND @ P/T | INDICT,2903.18.(B)(3),STRANGULATION,NOLLE | INDICT,2909.04.A(3),DISRUPTING PUBLIC SERVICE,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE (PC),PLD GLTY- N/C ","02/07/2024,PRETRIAL HELD | 12/04/2023,PRETRIAL HELD | 11/03/2023,INDICTED BINDOVER | 10/26/2023,FIRST APPEARANCE | 10/25/2023,CPD EDC SET | 10/23/2023,BINDOVER CIF#CI234978BR | 10/22/2023,ARRESTED",True,indicted
CR-23-686120-A,2023_cases_comprehensive.csv,"INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/26/2023,INDICTED ORIGINAL | 08/21/2023,ARRESTED",True,indicted
CR-23-686249-A,2023_cases_comprehensive.csv,"INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,NOLLE | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C - IND @ P/T | INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,NOLLE | INDICT,2925.11.A,DRUG POSSESSION,PLD GLTY- N/C - IND @ P/T | INDICT,2925.11.A,DRUG POSSESSION,NOLLE | INDICT,2917.31.A(2),INDUCING PANIC,PLD GLTY- N/C - IND @ P/T | INDICT,2917.31.A(3),INDUCING","04/02/2024,PRETRIAL HELD | 02/05/2024,INDICTED BINDOVER | 10/27/2023,BINDOVER CIF#CI235103BR | 10/24/2023,ARRESTED",True,indicted
CR-23-686260-A,2023_cases_comprehensive.csv,"INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,PLD GLTY- N/C - IND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,NOLLE | INDICT,2923.24.A,POSSESSING CRIMINAL TOOLS,NOLLE","12/12/2023,PRETRIAL HELD | 12/04/2023,PRETRIAL HELD | 11/20/2023,PRETRIAL HELD | 11/08/2023,PRETRIAL HELD | 10/30/2023,INDICTED ORIGINAL | 10/17/2023,ARRESTED",True,indicted
CR-23-686261-A,2023_cases_comprehensive.csv,"INDICT,2923.13.A(1),HAVING WEAPONS WHILE UNDER DISABILITY,DISM OTHER | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,DISM OTHER | INDICT,2923.12.(A)(2),CARRYING CONCEALED WEAPONS,DISM OTHER | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,DISM OTHER | INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,DISM OTHER | INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,DISM OTHER | INDICT,2913.51.A,RECEIVI","12/30/2024,CASE DISMISSED | 12/19/2024,PRETRIAL HELD | 11/20/2024,PRETRIAL HELD | 11/20/2024,PRETRIAL HELD | 11/13/2024,PRETRIAL HELD | 10/30/2024,PRETRIAL HELD | 10/15/2024,PRETRIAL HELD | 10/31/2023,INDICTED ORIGINAL | 10/23/2023,ARRESTED",True,indicted
CR-23-686329-A,2023_cases_comprehensive.csv,"INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,DISMISS P/T | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,DISMISS P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T","01/17/2024,PRETRIAL HELD | 01/08/2024,PRETRIAL HELD | 12/19/2023,PRETRIAL HELD | 10/31/2023,INDICTED ORIGINAL | 06/09/2023,ARRESTED",True,indicted
CR-23-686333-A,2023_cases_comprehensive.csv,"INDICT,2911.12.B,BURGLARY,  | INDICT,2903.21.A,AGGRAVATED MENACING,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","04/09/2024,INTERVENTION IN LIEU | 04/09/2024,INTERVENTION IN LIEU OF CONVICTION | 02/28/2024,PRETRIAL HELD | 02/15/2024,PRETRIAL HELD | 02/07/2024,PRETRIAL HELD | 01/24/2024,PRETRIAL HELD | 01/11/2024,PRETRIAL HELD | 11/01/2023,INDICTED ORIGINAL",True,indicted
CR-23-686335-A,2023_cases_comprehensive.csv,"INDICT,2909.04.A(3),DISRUPTING PUBLIC SERVICE,DISM OTHER | INDICT,2903.21.A,AGGRAVATED MENACING,  | INDICT,2909.06.A(1),CRIMINAL DAMAGING,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/02/2023,CASE DISMISSED | 10/24/2023,ARRESTED",True,indicted
CR-23-686341-A,2023_cases_comprehensive.csv,"INDICT,2903.18.(B)(1),STRANGULATION,NOLLE | INDICT,2903.18.(B)(3),STRANGULATION,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2919.25.A,""ATTEMPTED, DOMESTIC VIOLENCE"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C LIO-AMEND @ P/T","04/03/2024,PRETRIAL HELD | 03/27/2024,PRETRIAL HELD | 03/20/2024,PRETRIAL HELD | 03/12/2024,PRETRIAL HELD | 02/28/2024,PRETRIAL HELD | 02/13/2024,PRETRIAL HELD | 01/31/2024,PRETRIAL HELD | 01/17/2024,PRETRIAL HELD | 01/04/2024,PRETRIAL HELD | 12/04/2023,PRETRIAL HELD | 11/15/2023,PRETRIAL HELD | 11/03/2023,INDICTED ORIGINAL | 10/29/2023,ARRESTED",True,indicted
CR-23-686365-A,2023_cases_comprehensive.csv,"INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",NOLLE | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,PLD GLTY- N/C - IND @ P/T | INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,NOLLE | INDICT,2923.16.B,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,NOLLE | INDICT,2921.","02/27/2024,PRETRIAL HELD | 02/13/2024,PRETRIAL HELD | 01/30/2024,PRETRIAL HELD | 01/17/2024,PRETRIAL HELD | 01/04/2024,PRETRIAL HELD | 12/18/2023,PRETRIAL HELD | 11/09/2023,INDICTED BINDOVER | 11/03/2023,FIRST APPEARANCE | 11/02/2023,CPD EDC SET | 10/31/2023,BINDOVER CIF#CI235170BR | 10/26/2023,ARRESTED",True,indicted
CR-23-686451-A,2023_cases_comprehensive.csv,"INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,NOLLE | INDICT,2923.17.A,POSSESSION OF DANGEROUS ORDNANCE,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.12.A(3),CARRYING CONCEALED WEAPONS,NOLLE | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T","04/09/2024,FINAL PRETRIAL HELD | 04/01/2024,FINAL PRETRIAL HELD | 03/13/2024,PRETRIAL HELD | 02/20/2024,PRETRIAL HELD | 02/06/2024,PRETRIAL HELD | 01/23/2024,PRETRIAL HELD | 01/09/2024,PRETRIAL HELD | 12/11/2023,PRETRIAL HELD | 11/06/2023,INDICTED ORIGINAL | 10/18/2023,ARRESTED",True,indicted
CR-23-686573-A,2023_cases_comprehensive.csv,"INDICT,2913.02.A(1),THEFT; AGGRAVATED THEFT,PLD GLTY- N/C - IND @ P/T | INDICT,2913.49.B(1),""ATTEMPTED, IDENTITY FRAUD"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T | INDICT,2921.33.A,RESISTING ARREST,NOLLE | INDICT,2913.02.A(1),""ATTEMPTED, THEFT; AGGRAVATED THEFT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2913.02.A(1),THEFT; AGGRAVATED THEF","01/19/2024,PRETRIAL HELD | 01/11/2024,PRETRIAL HELD | 12/20/2023,PRETRIAL HELD | 12/13/2023,PRETRIAL HELD | 11/27/2023,PRETRIAL HELD | 11/16/2023,BINDOVER CIF#5455BR | 11/13/2023,FIRST APPEARANCE | 11/09/2023,CPD EDC SET | 11/01/2023,ARRESTED",True,indicted
CR-23-686599-A,2023_cases_comprehensive.csv,"INDICT,2911.02.A(2),ROBBERY,NOLLE | INDICT,2911.02.A(3),""ATTEMPTED, ROBBERY"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.13.A,ASSAULT,PLD GLTY- N/C - IND @ P/T | INDICT,2921.38.B,HARRASSMENT BY INMATE,PLD GLTY- N/C - IND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,NOLLE","10/14/2025,PV HELD | 02/07/2024,PRETRIAL HELD | 01/03/2024,PRETRIAL HELD | 12/20/2023,PRETRIAL HELD | 12/04/2023,PRETRIAL HELD | 11/15/2023,INDICTED ORIGINAL | 11/06/2023,ARRESTED",True,indicted
CR-23-686600-A,2023_cases_comprehensive.csv,"INDICT,2923.16.B,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,PLD GLTY- N/C - IND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T","05/29/2024,PRETRIAL HELD | 05/16/2024,PRETRIAL HELD | 05/02/2024,PRETRIAL HELD | 04/25/2024,PRETRIAL HELD | 04/04/2024,PRETRIAL HELD | 03/07/2024,PRETRIAL HELD | 02/12/2024,INDICTED BINDOVER | 11/08/2023,BINDOVER CIF#CI231280AP | 11/06/2023,ARRESTED",True,indicted
CR-23-686602-A,2023_cases_comprehensive.csv,"INDICT,2911.01.A(1),AGGRAVATED ROBBERY,DISM OTHER | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,DISM OTHER | INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,DISM OTHER | INDICT,2923.24.A,POSSESSING CRIMINAL TOOLS,DISM OTHER | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,DISM OTHER","10/03/2024,PRETRIAL HELD | 09/19/2024,CASE DISMISSED | 08/14/2024,PRETRIAL HELD | 05/21/2024,PRETRIAL HELD | 05/09/2024,PRETRIAL HELD | 05/02/2024,PRETRIAL HELD | 04/25/2024,PRETRIAL HELD | 04/17/2024,PRETRIAL HELD | 03/27/2024,PRETRIAL HELD | 03/12/2024,PRETRIAL HELD | 03/04/2024,PRETRIAL HELD | 02/28/2024,PRETRIAL HELD | 02/20/2024,PRETRIAL HELD | 02/05/2024,PRETRIAL HELD | 01/23/2024,PRETRIAL H",True,indicted
CR-23-686616-A,2023_cases_comprehensive.csv,"INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2913.51.A,""ATTEMPTED, RSP - MV"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T","08/19/2025,PV HELD | 09/19/2024,PV HELD | 03/12/2024,PRETRIAL HELD | 02/20/2024,PRETRIAL HELD | 01/30/2024,PRETRIAL HELD | 01/17/2024,PRETRIAL HELD | 01/11/2024,PRETRIAL HELD | 12/14/2023,PRETRIAL HELD | 12/04/2023,PRETRIAL HELD | 11/09/2023,INDICTED BINDOVER | 11/09/2023,BINDOVER CIF#CI235441BR | 11/01/2023,ARRESTED",True,indicted
CR-23-686626-A,2023_cases_comprehensive.csv,"INDICT,2925.03.A(2),TRAFFICKING OFFENSE,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2925.11.A,DRUG POSSESSION,NOLLE | INDICT,2923.24.A,POSSESSING CRIMINAL TOOLS,NOLLE | INDICT,2921.33.A,RESISTING ARREST,PLD GLTY- N/C - IND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,NOLLE | INDICT,4511.19.A(1)(A),DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL OR DRUGS,PLD GLTY- N/C - IND @ P/T","08/15/2024,FINAL PRETRIAL HELD | 08/12/2024,FINAL PRETRIAL HELD | 06/26/2024,FINAL PRETRIAL HELD | 05/20/2024,FINAL PRETRIAL HELD | 05/02/2024,PRETRIAL HELD | 04/24/2024,PRETRIAL HELD | 04/16/2024,PRETRIAL HELD | 04/03/2024,PRETRIAL HELD | 03/14/2024,PRETRIAL HELD | 02/26/2024,PRETRIAL HELD | 01/23/2024,INDICTED ORIGINAL | 08/06/2023,ARRESTED",True,indicted
CR-23-686636-A,2023_cases_comprehensive.csv,"INDICT,2903.13.A,""ATTEMPTED, ASSAULT (PEACE OFFICER)"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,NOLLE | INDICT,2921.33.B,RESISTING ARREST,PLD GLTY- N/C - IND @ P/T","02/20/2024,FINAL PRETRIAL HELD | 02/01/2024,PRETRIAL HELD | 01/16/2024,PRETRIAL HELD | 11/09/2023,INDICTED ORIGINAL",True,indicted
CR-23-686648-A,2023_cases_comprehensive.csv,"INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2921.13.A(03),FALSIFICATION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/20/2024,DRUG COURT - MAT | 11/19/2024,INTERVENTION IN LIEU | 11/19/2024,DRUG COURT DOCKET | 11/13/2023,INDICTED ORIGINAL | 10/12/2023,ARRESTED",True,indicted
CR-23-686663-A,2023_cases_comprehensive.csv,"INDICT,2913.02.A(1),THEFT; AGGRAVATED THEFT,NOLLE | INDICT,2913.05.A,TELECOMMUNICATIONS FRAUD,NOLLE | INDICT,2913.02.A,THEFT; AGGRAVATED THEFT,PLD GLTY- N/C - IND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,NOLLE","12/19/2023,PRETRIAL HELD | 12/05/2023,INDICTED BINDOVER | 11/09/2023,BINDOVER CIF#CI235692BR | 11/06/2023,ARRESTED",True,indicted
CR-23-686669-A,2023_cases_comprehensive.csv,"INDICT,2919.25.A,DOMESTIC VIOLENCE,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.13.A,ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2921.31.A,""ATTEMPTED, OBSTRUCTING OFFICIAL BUSINESS"",PLD GLTY- N/C LIO-AMEND @ P/T","02/26/2024,PRETRIAL HELD | 02/13/2024,PRETRIAL HELD | 01/23/2024,PRETRIAL HELD | 01/08/2024,PRETRIAL HELD | 12/08/2023,INDICTED BINDOVER | 11/09/2023,BINDOVER CIF#CI235714BR | 11/08/2023,ARRESTED",True,indicted
CR-23-686683-A,2023_cases_comprehensive.csv,"INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","03/07/2024,INTERVENTION IN LIEU OF CONVICTION | 03/07/2024,INTERVENTION IN LIEU | 12/18/2023,INDICTED BINDOVER | 11/09/2023,BINDOVER CIF#CI235753BR | 07/26/2023,ARRESTED",True,indicted
CR-23-686697-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.162.A(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,NOLLE | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,NOLLE | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,NOLLE | INDICT,2921.33.A,RESISTING ARREST,NOLLE | INDICT,2921.38.B,HARRASSMENT BY INMATE,NOLLE | INDICT,2921.38.B,HARRASSMENT BY INMATE,NOLLE","02/21/2024,PRETRIAL HELD | 02/07/2024,PRETRIAL HELD | 01/23/2024,PRETRIAL HELD | 01/08/2024,PRETRIAL HELD | 12/12/2023,PRETRIAL HELD | 12/05/2023,PRETRIAL HELD | 11/21/2023,INDICTED ORIGINAL | 11/10/2023,ARRESTED",True,indicted
CR-23-686700-A,2023_cases_comprehensive.csv,"INDICT,2909.04.A(3),DISRUPTING PUBLIC SERVICE,NOLLE | INDICT,2911.211.A,AGGRAVATED TRESPASS,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2909.06.A(1),CRIMINAL DAMAGING,NOLLE | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,NOLLE | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,NOLLE | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINES","04/03/2024,PRETRIAL HELD | 03/20/2024,PRETRIAL HELD | 03/04/2024,FINAL PRETRIAL HELD | 02/29/2024,PRETRIAL HELD | 02/13/2024,PRETRIAL HELD | 01/22/2024,PRETRIAL HELD | 01/10/2024,PRETRIAL HELD | 12/13/2023,PRETRIAL HELD | 12/05/2023,PRETRIAL HELD | 11/14/2023,INDICTED ORIGINAL | 10/24/2023,ARRESTED",True,indicted
CR-23-686704-A,2023_cases_comprehensive.csv,"INDICT,2903.13.A,ASSAULT (PEACE OFFICER),NOLLE | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T | INDICT,2919.25.A,DOMESTIC VIOLENCE,PLD GLTY- N/C - IND @ P/T","04/10/2024,FINAL PRETRIAL HELD | 03/26/2024,PRETRIAL HELD | 03/12/2024,PRETRIAL HELD | 02/29/2024,PRETRIAL HELD | 02/15/2024,PRETRIAL HELD | 02/01/2024,PRETRIAL HELD | 01/18/2024,PRETRIAL HELD | 01/04/2024,PRETRIAL HELD | 12/20/2023,PRETRIAL HELD | 11/21/2023,INDICTED BINDOVER | 11/11/2023,BINDOVER CIF#CI231325AP | 11/09/2023,ARRESTED",True,indicted
CR-23-686710-A,2023_cases_comprehensive.csv,"INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,PLD GLTY- N/C - IND @ P/T | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",PLD GLTY- N/C - IND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T | INDICT,4549.02.A(1),STOPPING AFTER ACCIDENT; EXCHANGE OF IDENTITYAND VEHICLE REG,NOLLE | INDICT,2925.11.A,""ATTEMPTED, DRUG POSSESSION"",PLD GLTY- N/C LIO","10/31/2024,PV HELD | 02/22/2024,PRETRIAL HELD | 02/08/2024,PRETRIAL HELD | 12/07/2023,PRETRIAL HELD | 11/21/2023,INDICTED ORIGINAL | 11/11/2023,ARRESTED",True,indicted
CR-23-686751-A,2023_cases_comprehensive.csv,"INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,PLD GLTY- N/C - IND @ P/T | INDICT,2923.16.B,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,PLD GLTY- N/C - IND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C LIO-AMEND @ P/T | IND","12/12/2023,PRETRIAL HELD | 12/04/2023,PRETRIAL HELD | 11/21/2023,INDICTED BINDOVER | 11/09/2023,BINDOVER CIF#CI235804BR",True,indicted
CR-23-686765-A,2023_cases_comprehensive.csv,"INDICT,2903.13.A,ASSAULT,NOLLE | INDICT,2903.13.A,""ATTEMPTED, ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,NOLLE | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T | INDICT,2921.33.A,RESISTING ARREST,PLD GLTY- N/C - IND @ P/T","12/13/2023,PRETRIAL HELD | 11/21/2023,INDICTED ORIGINAL | 11/12/2023,ARRESTED",True,indicted
CR-23-686770-A,2023_cases_comprehensive.csv,"INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C - IND @ P/T | INDICT,2913.51.A,""ATTEMPTED, RECEIVING STOLEN PROPERTY"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.12.(A)(2),CARRYING CONCEALED WEAPONS,NOLLE | INDICT,2923.16.B,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,NOLLE | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T","12/27/2023,PRETRIAL HELD | 12/20/2023,PRETRIAL HELD | 11/15/2023,INDICTED ORIGINAL | 11/06/2023,ARRESTED",True,indicted
CR-23-686816-A,2023_cases_comprehensive.csv,"INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,PLD GLTY- N/C - IND @ P/T | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,PLD GLTY- N/C - IND @ P/T | INDICT,2923.24.A,POSSESSING CRIMINAL TOOLS,NOLLE | INDICT,2921.32.A(5),OBSTRUCTING JUSTICE,NOLLE | INDICT,2925.11.A,DRUG POSSESSION,PLD GLTY- N/C - IND @ P/T","06/12/2024,PRETRIAL HELD | 05/22/2024,PRETRIAL HELD | 05/08/2024,PRETRIAL HELD | 12/18/2023,PRETRIAL HELD | 11/30/2023,PRETRIAL HELD | 11/21/2023,INDICTED ORIGINAL | 11/08/2023,ARRESTED",True,indicted
CR-23-686824-A,2023_cases_comprehensive.csv,"INDICT,2925.03.A(2),TRAFFICKING OFFENSE,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2925.11.A,DRUG POSSESSION,NOLLE | INDICT,2925.03.A(2),TRAFFICKING OFFENSE,NOLLE | INDICT,2925.11.A,DRUG POSSESSION,NOLLE | INDICT,2925.03.A(2),TRAFFICKING OFFENSE,PLD GLTY- N/C - IND @ P/T | INDICT,2925.11.A,DRUG POSSESSION,NOLLE | INDICT,2925.03.A(2),TRAFFICKING OFFENSE,PLD GLTY- N/C - IND @ P/T | INDICT,2925.11.A,DRUG","05/30/2024,PRETRIAL HELD | 05/20/2024,PRETRIAL HELD | 05/09/2024,PRETRIAL HELD | 05/06/2024,PRETRIAL HELD | 03/27/2024,PRETRIAL HELD | 03/13/2024,PRETRIAL HELD | 02/28/2024,PRETRIAL HELD | 02/13/2024,PRETRIAL HELD | 01/24/2024,PRETRIAL HELD | 01/11/2024,PRETRIAL HELD | 01/03/2024,PRETRIAL HELD | 11/29/2023,INDICTED ORIGINAL | 10/06/2023,ARRESTED",True,indicted
CR-23-686832-A,2023_cases_comprehensive.csv,"INDICT,2925.03.A(2),TRAFFICKING OFFENSE,NOLLE | INDICT,2925.11.A,DRUG POSSESSION,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2925.03.A(2),TRAFFICKING OFFENSE,NOLLE | INDICT,2925.11.A,DRUG POSSESSION,PLD GLTY- N/C - IND @ P/T | INDICT,2923.24.A,POSSESSING CRIMINAL TOOLS,NOLLE | INDICT,2913.03.A,UNAUTHORIZED USE OF A VEHICLE,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.13.A,ASSAULT,PLD GLTY- N/C LIO-AMEND","10/21/2024,FINAL PRETRIAL HELD | 10/10/2024,PRETRIAL HELD | 09/09/2024,PRETRIAL HELD | 09/05/2024,PRETRIAL HELD | 08/29/2024,PRETRIAL HELD | 08/13/2024,PRETRIAL HELD | 08/13/2024,PRETRIAL HELD | 07/29/2024,PRETRIAL HELD | 07/15/2024,PRETRIAL HELD | 07/01/2024,PRETRIAL HELD | 12/06/2023,INDICTED ORIGINAL | 10/13/2023,ARRESTED",True,indicted
CR-23-686901-A,2023_cases_comprehensive.csv,"INDICT,2919.25.A,DOMESTIC VIOLENCE (PC),DISM OTHER | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,DISM OTHER","05/09/2024,CASE DISMISSED | 03/28/2024,PRETRIAL HELD | 03/06/2024,PRETRIAL HELD | 02/21/2024,PRETRIAL HELD | 02/07/2024,PRETRIAL HELD | 01/25/2024,PRETRIAL HELD | 01/11/2024,PRETRIAL HELD | 12/21/2023,PRETRIAL HELD | 12/01/2023,INDICTED ORIGINAL | 11/15/2023,ARRESTED",True,indicted
