case_number,source_file,charges,events
CR-23-687926-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2923.162.(A)(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,NOLLE","06/25/2024,PRETRIAL HELD | 05/20/2024,PRETRIAL HELD | 04/29/2024,PRETRIAL HELD | 04/24/2024,PRETRIAL HELD | 04/10/2024,PRETRIAL HELD | 03/25/2024,PRETRIAL HELD | 02/07/2024,PRETRIAL HELD | 01/09/2024,INDICTED ORIGINAL | 12/26/2023,ARRESTED"
CR-23-687946-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT","12/27/2023,BINDOVER CIF#CI232257AP | 12/24/2023,ARRESTED"
CR-23-687949-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER | INDICT,2919.22.A,ENDANGERING CHILDREN,DISM OTHER","06/17/2024,CASE DISMISSED | 05/16/2024,FINAL PRETRIAL HELD | 04/30/2024,PRETRIAL HELD | 03/27/2024,PRETRIAL HELD | 02/28/2024,PRETRIAL HELD | 02/14/2024,PRETRIAL HELD | 01/03/2024,INDICTED ORIGINAL | 12/26/2023,ARRESTED"
CR-23-687964-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER","03/08/2024,CASE DISMISSED | 12/22/2023,BINDOVER CIF#CI232249AP"
CR-23-687965-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER","08/20/2024,CASE DISMISSED | 04/30/2024,FINAL PRETRIAL HELD | 04/17/2024,PRETRIAL HELD | 04/04/2024,PRETRIAL HELD | 03/19/2024,PRETRIAL HELD | 03/05/2024,PRETRIAL HELD | 02/27/2024,PRETRIAL HELD | 02/20/2024,PRETRIAL HELD | 01/18/2024,INDICTED BINDOVER | 12/27/2023,FIRST APPEARANCE | 12/26/2023,CPD EDC SET | 12/22/2023,BINDOVER CIF#CI232248AP"
CR-24-687968-A,2024_cases_comprehensive.csv,"INDICT,2903.12.A(2),AGGRAVATED ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE,NOLLE","04/04/2024,PRETRIAL HELD | 03/28/2024,PRETRIAL HELD | 03/14/2024,PRETRIAL HELD | 02/29/2024,PRETRIAL HELD | 02/15/2024,PRETRIAL HELD | 02/01/2024,PRETRIAL HELD | 01/03/2024,INDICTED ORIGINAL | 12/01/2023,ARRESTED"
CR-24-687970-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER","06/10/2024,CASE DISMISSED | 06/04/2024,PRETRIAL HELD | 05/21/2024,PRETRIAL HELD | 03/25/2024,PRETRIAL HELD | 03/13/2024,PRETRIAL HELD | 02/29/2024,PRETRIAL HELD | 02/15/2024,PRETRIAL HELD | 02/01/2024,PRETRIAL HELD | 01/18/2024,PRETRIAL HELD | 01/10/2024,INDICTED ORIGINAL | 12/29/2023,ARRESTED"
CR-24-687986-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.12.A(1),AGGRAVATED ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T","02/27/2024,PRETRIAL HELD | 02/13/2024,PRETRIAL HELD | 01/30/2024,PRETRIAL HELD | 01/03/2024,INDICTED ORIGINAL | 11/20/2023,ARRESTED"
CR-24-687992-A,2024_cases_comprehensive.csv,"INDICT,2903.04.A,INVOLUNTARY MANSLAUGHTER,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.02.A,MURDER,NOLLE | INDICT,2903.02.B,MURDER,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C - IND @ P/T","12/17/2024,FINAL PRETRIAL HELD | 11/12/2024,PRETRIAL HELD | 10/01/2024,PRETRIAL HELD | 09/16/2024,PRETRIAL HELD | 09/04/2024,PRETRIAL HELD | 08/13/2024,PRETRIAL HELD | 07/25/2024,PRETRIAL HELD | 07/10/2024,PRETRIAL HELD | 06/26/2024,PRETRIAL HELD | 06/12/2024,PRETRIAL HELD | 05/23/2024,PRETRIAL HELD | 05/21/2024,PRETRIAL HELD | 05/07/2024,PRETRIAL HELD | 04/23/2024,PRETRIAL HELD | 04/01/2024,PRETR"
CR-24-687997-A,2024_cases_comprehensive.csv,"INDICT,2903.01.A,AGGRAVATED MURDER,OTHER TERMIN. | INDICT,2903.02.A,MURDER,OTHER TERMIN. | INDICT,2903.02.B,MURDER,OTHER TERMIN. | INDICT,2903.11.A(1),FELONIOUS ASSAULT,OTHER TERMIN. | INDICT,2903.11.A(2),FELONIOUS ASSAULT,OTHER TERMIN. | INDICT,2903.02.A,""ATTEMPTED, MURDER"",OTHER TERMIN. | INDICT,2903.11.A(1),FELONIOUS ASSAULT,OTHER TERMIN. | INDICT,2903.11.A(2),FELONIOUS ASSAULT,OTHER TERMIN.","10/09/2025,CASE CLOSED | 04/17/2024,PRETRIAL HELD | 04/09/2024,PRETRIAL HELD | 02/29/2024,PRETRIAL HELD | 01/31/2024,PRETRIAL HELD | 01/29/2024,PRETRIAL HELD | 01/19/2024,INDICTED ORIGINAL"
CR-24-688022-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T","05/06/2024,FINAL PRETRIAL HELD | 04/10/2024,PRETRIAL HELD | 03/28/2024,PRETRIAL HELD | 03/08/2024,PRETRIAL HELD | 02/14/2024,PRETRIAL HELD | 01/31/2024,PRETRIAL HELD | 01/24/2024,INDICTED BINDOVER | 01/05/2024,FIRST APPEARANCE | 01/04/2024,CPD EDC SET | 12/28/2023,BINDOVER CIF#CI242329AP | 12/27/2023,ARRESTED"
CR-24-688093-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),""ATTEMPTED, FELONIOUS ASSAULT"",OTHER TERMIN. | INDICT,2903.11.A(2),FELONIOUS ASSAULT,OTHER TERMIN. | INDICT,2903.11.A(2),FELONIOUS ASSAULT,OTHER TERMIN. | INDICT,2923.162.A(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,OTHER TERMIN. | INDICT,2923.13.A(2),""ATTEMPTED, HAVING WEAPONS WHILE UNDER DISABILITY"",OTHER TERMIN. | INDICT,2919.25.A,DOMESTIC VIOLENCE,OTHER TERMIN.","05/07/2025,CASE CLOSED | 04/30/2024,PRETRIAL HELD | 03/19/2024,PRETRIAL HELD | 03/05/2024,PRETRIAL HELD | 02/20/2024,PRETRIAL HELD | 02/05/2024,PRETRIAL HELD | 01/18/2024,INDICTED BINDOVER | 01/10/2024,FIRST APPEARANCE | 01/09/2024,CPD EDC SET | 01/05/2024,BINDOVER CIF#CI242369AP | 01/04/2024,ARRESTED"
CR-24-688115-A,2024_cases_comprehensive.csv,"INDICT,2903.11,FELONIOUS ASSAULT,DISM OTHER","02/02/2024,CASE DISMISSED | 01/06/2024,BINDOVER CIF#CI242395AP | 01/05/2024,ARRESTED"
CR-24-688125-A,2024_cases_comprehensive.csv,"INDICT,2923.162.(A)(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,PLD GLTY- N/C - IND @ P/T | INDICT,2903.12.A(1),AGGRAVATED ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2919.24.B(1),CONTRIBUTING TO UNRULINESS OR DELINQUENCY,PLD GLTY- N/C - IND @ P/T","03/31/2025,FINAL PRETRIAL HELD | 03/24/2025,FINAL PRETRIAL HELD | 03/12/2025,FINAL PRETRIAL HELD | 02/18/2025,PRETRIAL HELD | 02/04/2025,PRETRIAL HELD | 01/23/2025,PRETRIAL HELD | 01/06/2025,PRETRIAL HELD | 12/03/2024,PRETRIAL HELD | 11/12/2024,PRETRIAL HELD | 10/28/2024,PRETRIAL HELD | 10/09/2024,PRETRIAL HELD | 09/19/2024,PRETRIAL HELD | 09/05/2024,PRETRIAL HELD | 08/14/2024,PRETRIAL HELD | 07/3"
CR-24-688186-A,2024_cases_comprehensive.csv,"INDICT,2903.02.B,MURDER,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2923.162.(A)(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,DISM OTHER","09/26/2024,CASE DISMISSED | 08/29/2024,PRETRIAL HELD | 08/01/2024,PRETRIAL HELD | 07/17/2024,PRETRIAL HELD | 05/09/2024,PRETRIAL HELD | 04/18/2024,PRETRIAL HELD | 03/13/2024,PRETRIAL HELD | 02/22/2024,PRETRIAL HELD | 02/06/2024,PRETRIAL HELD | 01/19/2024,INDICTED BINDOVER | 01/09/2024,BINDOVER CIF#CI242478AP | 07/25/2023,ARRESTED"
CR-24-688205-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2921.32.A(2),OBSTRUCTING JUSTICE,DISM OTHER | INDICT,2903.13.A,ASSAULT,DISM OTHER","07/31/2024,CASE DISMISSED | 07/16/2024,PRETRIAL HELD | 07/11/2024,PRETRIAL HELD | 06/24/2024,PRETRIAL HELD | 06/20/2024,PRETRIAL HELD | 06/06/2024,PRETRIAL HELD | 05/22/2024,PRETRIAL HELD | 05/08/2024,PRETRIAL HELD | 04/23/2024,PRETRIAL HELD | 04/16/2024,PRETRIAL HELD | 04/11/2024,PRETRIAL HELD | 03/13/2024,INDICTED BINDOVER | 01/10/2024,BINDOVER CIF#CI242361AP | 01/09/2024,ARRESTED"
CR-24-688215-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,PLD GLTY- N/C - IND @ P/T | INDICT,2903.13.A,ASSAULT (PEACE OFFICER),PLD GLTY- N/C LIO-AMEND @ P/T","01/29/2024,PRETRIAL HELD | 01/22/2024,INDICTED BINDOVER | 01/12/2024,FIRST APPEARANCE | 01/11/2024,CPD EDC SET | 01/08/2024,BINDOVER CIF#CI247064BR | 01/06/2024,ARRESTED"
CR-24-688260-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2921.331.B,""ATTEMPTED, FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",NOLLE | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,NOLLE","01/24/2024,INDICTED BINDOVER | 01/12/2024,BINDOVER CIF#CI247062BR | 01/07/2024,ARRESTED"
CR-24-688261-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T","05/02/2024,PRETRIAL HELD | 04/09/2024,PRETRIAL HELD | 03/25/2024,PRETRIAL HELD | 03/11/2024,PRETRIAL HELD | 02/26/2024,PRETRIAL HELD | 01/18/2024,INDICTED ORIGINAL | 01/01/2024,ARRESTED"
CR-24-688264-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,DISM OTHER","06/17/2024,CASE DISMISSED | 05/29/2024,PRETRIAL HELD | 05/15/2024,PRETRIAL HELD | 05/01/2024,PRETRIAL HELD | 04/24/2024,PRETRIAL HELD | 04/10/2024,PRETRIAL HELD | 03/20/2024,PRETRIAL HELD | 03/04/2024,PRETRIAL HELD | 01/18/2024,INDICTED ORIGINAL | 01/11/2024,ARRESTED"
CR-24-688275-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE,PLD GLTY- N/C - IND @ P/T","06/05/2025,PV HELD | 06/17/2024,PV HELD | 03/28/2024,PRETRIAL HELD | 03/12/2024,PRETRIAL HELD | 02/27/2024,PRETRIAL HELD | 01/18/2024,INDICTED BINDOVER | 01/16/2024,CPD EDC SET | 01/12/2024,BINDOVER CIF#CI242535AP"
CR-24-688278-A,2024_cases_comprehensive.csv,"INDICT,2911.12.B,BURGLARY,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2911.11.A(2),AGGRAVATED BURGLARY,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.21.A,AGGRAVATED MENACING,PLD GLTY- N/C - IND @ P/T | INDICT,2903.21.A,AGGRAVATED MENACING,NOLLE","01/18/2024,INDICTED ORIGINAL | 01/06/2024,ARRESTED"
CR-24-688291-A,2024_cases_comprehensive.csv,"INDICT,2903.01.A,AGGRAVATED MURDER,NOLLE | INDICT,2903.01.B,AGGRAVATED MURDER,NOLLE | INDICT,2903.02.A,MURDER,NOLLE | INDICT,2903.04.A,INVOLUNTARY MANSLAUGHTER,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.02.B,MURDER,NOLLE | INDICT,2911.01.A(1),AGGRAVATED ROBBERY,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2911.01.A(3),AGGRAVATED ROBBERY,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.","09/03/2024,FINAL PRETRIAL HELD | 08/07/2024,PRETRIAL HELD | 07/24/2024,PRETRIAL HELD | 07/10/2024,PRETRIAL HELD | 06/18/2024,PRETRIAL HELD | 05/29/2024,PRETRIAL HELD | 03/27/2024,PRETRIAL HELD | 03/12/2024,PRETRIAL HELD | 03/04/2024,PRETRIAL HELD | 02/05/2024,PRETRIAL HELD | 02/05/2024,PRETRIAL HELD | 01/19/2024,INDICTED BINDOVER | 01/11/2024,BINDOVER CIF#CI242517AP"
CR-24-688300-A,2024_cases_comprehensive.csv,"INDICT,2911.01.A(1),AGGRAVATED ROBBERY,NOLLE | INDICT,2911.01.A(3),AGGRAVATED ROBBERY,NOLLE | INDICT,2911.02.A(1),ROBBERY,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2911.02.A(2),ROBBERY,NOLLE | INDICT,2911.02.A(3),ROBBERY,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2905.02.A(1),ABDUCTION,NOLLE | INDICT,2913.02.A(1),","03/27/2024,FINAL PRETRIAL HELD | 03/11/2024,PRETRIAL HELD | 02/26/2024,PRETRIAL HELD | 02/14/2024,PRETRIAL HELD | 01/31/2024,PRETRIAL HELD | 01/19/2024,INDICTED ORIGINAL | 01/11/2024,ARRESTED"
CR-24-688311-A,2024_cases_comprehensive.csv,"INDICT,2903.02.A,""ATTEMPTED, MURDER"",DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER | INDICT,2903.13.A,ASSAULT,DISM OTHER","08/12/2024,CASE DISMISSED | 08/08/2024,PRETRIAL HELD | 07/24/2024,PRETRIAL HELD | 07/10/2024,PRETRIAL HELD | 06/20/2024,PRETRIAL HELD | 06/03/2024,PRETRIAL HELD | 05/22/2024,PRETRIAL HELD | 05/01/2024,PRETRIAL HELD | 04/18/2024,PRETRIAL HELD | 04/03/2024,PRETRIAL HELD | 03/27/2024,PRETRIAL HELD | 03/12/2024,PRETRIAL HELD | 02/27/2024,PRETRIAL HELD | 02/12/2024,PRETRIAL HELD | 01/22/2024,INDICTED O"
CR-24-688314-A,2024_cases_comprehensive.csv,"INDICT,2903.01.B,AGGRAVATED MURDER,DISM OTHER | INDICT,2911.01.A(1),AGGRAVATED ROBBERY,DISM OTHER | INDICT,2911.01.A,AGGRAVATED ROBBERY,DISM OTHER | INDICT,2903.02.A,MURDER,DISM OTHER | INDICT,2903.02.B,MURDER,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2911.01.A(1),AGGRAVATED ROBBERY,DISM OTHER | INDICT,2913.02.A(1),THE","08/13/2024,CASE DISMISSED | 07/15/2024,PRETRIAL HELD | 05/13/2024,PRETRIAL HELD | 04/29/2024,PRETRIAL HELD | 02/06/2024,PRETRIAL HELD | 01/19/2024,INDICTED ORIGINAL | 01/13/2024,ARRESTED"
CR-24-688319-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE (PC),PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2919.22.B(1),ENDANGERING CHILDREN,PLD GLTY- N/C - IND @ P/T","04/10/2024,FINAL PRETRIAL HELD | 03/28/2024,PRETRIAL HELD | 03/14/2024,PRETRIAL HELD | 02/22/2024,PRETRIAL HELD | 02/08/2024,PRETRIAL HELD | 01/25/2024,INDICTED BINDOVER | 01/18/2024,FIRST APPEARANCE | 01/17/2024,CPD EDC SET | 01/16/2024,BINDOVER CIF#CI247199BR | 01/15/2024,ARRESTED"
CR-24-688329-A,2024_cases_comprehensive.csv,"INDICT,2903.01.A,AGGRAVATED MURDER,DISM OTHER | INDICT,2903.01.B,AGGRAVATED MURDER,DISM OTHER | INDICT,2903.02.B,MURDER,DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2911.01.A(1),AGGRAVATED ROBBERY,DISM OTHER | INDICT,2911.01.A(3),AGGRAVATED ROBBERY,DISM OTHER | INDICT,2913.51.A,RSP - MV,DISM OTHER | INDICT,2909.03.A(1),AR","06/18/2025,CASE DISMISSED | 06/11/2025,PRETRIAL HELD | 05/28/2025,PRETRIAL HELD | 05/07/2025,PRETRIAL HELD | 04/22/2025,PRETRIAL HELD | 04/10/2025,PRETRIAL HELD | 03/18/2025,PRETRIAL HELD | 12/11/2024,FINAL PRETRIAL HELD | 08/27/2024,PRETRIAL HELD | 07/25/2024,PRETRIAL HELD | 06/21/2024,PRETRIAL HELD | 05/14/2024,PRETRIAL HELD | 04/10/2024,PRETRIAL HELD | 03/28/2024,PRETRIAL HELD | 02/14/2024,PRET"
CR-24-688338-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE (PC),PLD GLTY- N/C - IND @ P/T","09/16/2024,FINAL PRETRIAL HELD | 08/27/2024,PRETRIAL HELD | 08/06/2024,PRETRIAL HELD | 06/25/2024,PRETRIAL HELD | 06/17/2024,PRETRIAL HELD | 06/11/2024,PRETRIAL HELD | 05/21/2024,PRETRIAL HELD | 01/17/2024,INDICTED ORIGINAL"
CR-24-688343-A,2024_cases_comprehensive.csv,"INDICT,2903.11,""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE","05/30/2024,PRETRIAL HELD | 05/15/2024,PRETRIAL HELD | 04/30/2024,PRETRIAL HELD | 04/16/2024,PRETRIAL HELD | 04/02/2024,PRETRIAL HELD | 03/05/2024,PRETRIAL HELD | 02/14/2024,PRETRIAL HELD | 01/26/2024,INDICTED ORIGINAL | 01/14/2024,ARRESTED"
CR-24-688413-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2919.25.A,DOMESTIC VIOLENCE,NOLLE","09/09/2024,PV HELD | 01/24/2024,INDICTED BINDOVER | 01/23/2024,FIRST APPEARANCE | 01/22/2024,CPD EDC SET | 01/18/2024,BINDOVER CIF#CI247265BR | 01/16/2024,ARRESTED"
CR-24-688416-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.18.(B)(1),STRANGULATION,NOLLE | INDICT,2903.18.(B)(2),STRANGULATION,NOLLE | INDICT,2903.18.(B)(3),""ATTEMPTED, STRANGULATION"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2919.25.A,DOMESTIC VIOLENCE (PC),PLD GLTY- N/C LIO-AMEND @ P/T","04/11/2024,PRETRIAL HELD | 03/21/2024,PRETRIAL HELD | 02/15/2024,PRETRIAL HELD | 01/30/2024,INDICTED BINDOVER | 01/23/2024,FIRST APPEARANCE | 01/22/2024,CPD EDC SET | 01/19/2024,BINDOVER CIF#CI247286BR | 01/17/2024,ARRESTED"
CR-24-688417-A,2024_cases_comprehensive.csv,"INDICT,2903.01.A,AGGRAVATED MURDER,DISM OTHER | INDICT,2903.02.A,MURDER,DISM OTHER | INDICT,2903.02.B,MURDER,DISM OTHER | INDICT,2903.11.A,FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,DISM OTHER | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,DISM OTHER","10/17/2024,CASE DISMISSED | 07/30/2024,PRETRIAL HELD | 07/08/2024,PRETRIAL HELD | 06/18/2024,PRETRIAL HELD | 06/04/2024,PRETRIAL HELD | 05/09/2024,PRETRIAL HELD | 04/18/2024,PRETRIAL HELD | 04/04/2024,PRETRIAL HELD | 03/12/2024,PRETRIAL HELD | 02/29/2024,PRETRIAL HELD | 02/15/2024,PRETRIAL HELD | 01/29/2024,INDICTED BINDOVER | 01/23/2024,FIRST APPEARANCE | 01/22/2024,CPD EDC SET | 01/17/2024,BINDO"
CR-24-688420-A,2024_cases_comprehensive.csv,"INDICT,2903.11,FELONIOUS ASSAULT,DISM OTHER","03/22/2024,CASE DISMISSED"
CR-24-688491-A,2024_cases_comprehensive.csv,"INDICT,2903.13.A,ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE","07/22/2025,FINAL PRETRIAL HELD | 07/10/2025,PRETRIAL HELD | 07/02/2025,PRETRIAL HELD | 06/12/2025,PRETRIAL HELD | 05/27/2025,PRETRIAL HELD | 05/12/2025,PRETRIAL HELD | 04/28/2025,PRETRIAL HELD | 04/07/2025,PRETRIAL HELD | 05/14/2024,INDICTED ORIGINAL"
CR-24-688562-A,2024_cases_comprehensive.csv,"INDICT,2911.01.A(3),AGGRAVATED ROBBERY,NOLLE | INDICT,2911.02.A(2),ROBBERY,PLD GLTY- N/C - IND @ P/T | INDICT,2911.02.A(3),ROBBERY,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2913.02.A(1),GRAND THEFT - MV,NOLLE | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",PLD GLTY- N/C - IND @ P/T | INDICT,2921.331.B,""FAILURE TO COMPLY WITH OR","06/17/2024,PRETRIAL HELD | 06/03/2024,PRETRIAL HELD | 05/20/2024,PRETRIAL HELD | 05/14/2024,PRETRIAL HELD | 05/02/2024,PRETRIAL HELD | 04/16/2024,PRETRIAL HELD | 03/13/2024,PRETRIAL HELD | 03/05/2024,PRETRIAL HELD | 02/20/2024,PRETRIAL HELD | 02/09/2024,INDICTED BINDOVER | 01/26/2024,FIRST APPEARANCE | 01/25/2024,CPD EDC SET | 01/24/2024,BINDOVER CIF#CI242657AP | 01/22/2024,ARRESTED"
CR-24-688580-A,2024_cases_comprehensive.csv,"INDICT,2903.01.A,AGGRAVATED MURDER,DISM OTHER | INDICT,2903.01.B,AGGRAVATED MURDER,DISM OTHER | INDICT,2903.02.A,MURDER,DISM OTHER | INDICT,2903.02.B,MURDER,DISM OTHER | INDICT,2903.02.B,MURDER,DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2911.01.A,AGGRAVATED ROBBERY,DISM OTHER | INDICT,2911.02.A(1),ROBBERY,DISM OTHER | I","05/28/2024,CASE DISMISSED | 03/13/2024,PRETRIAL HELD | 02/28/2024,PRETRIAL HELD | 02/15/2024,PRETRIAL HELD | 02/01/2024,PRETRIAL HELD | 01/26/2024,INDICTED ORIGINAL"
CR-24-688620-A,2024_cases_comprehensive.csv,"INDICT,2903.12.A(1),AGGRAVATED ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE","09/09/2024,PRETRIAL HELD | 09/05/2024,PRETRIAL HELD | 08/08/2024,PRETRIAL HELD | 07/24/2024,PRETRIAL HELD | 07/16/2024,PRETRIAL HELD | 07/02/2024,PRETRIAL HELD | 06/20/2024,PRETRIAL HELD | 05/22/2024,PRETRIAL HELD | 05/01/2024,PRETRIAL HELD | 04/23/2024,PRETRIAL HELD | 04/09/2024,PRETRIAL HELD | 03/26/2024,PRETRIAL HELD | 03/07/2024,PRETRIAL HELD | 02/28/2024,PRETRIAL HELD | 02/22/2024,PRETRIAL HE"
